status,orbital_period,semi_major_axis,planet_radius,transit_duration,insolation_flux,equilibrium_temperature,kepler_magnitude,stellar_radius,stellar_effective_temperature,stellar_surface_gravity,stellar_mass,stellar_metallicity
1,28.26727385,0.1701,2.93,4.5839,16.84,517.0,14.907,0.886,5132.0,4.457,0.82,0.16
1,3.770590654,0.0474,2.13,2.029,619.65,1272.0,14.668,1.208,5714.0,4.274,0.999,0.14
1,2.7073064,0.0397,1.36,3.4378,2012.12,1709.0,11.894,1.629,6045.0,4.069,1.133,0.02
1,66.4159789,0.3033,3.44,7.061,4.71,376.0,15.983,0.759,5383.0,4.603,0.851,-0.22
1,8.0103929,0.0772,1.88,4.2713,184.38,940.0,14.601,1.111,5616.0,4.327,0.957,0.14
1,27.6666375,0.1765,2.04,6.315,35.27,622.0,14.601,1.111,5616.0,4.327,0.957,0.14
1,5.19559398,0.0579,1.18,3.748,327.78,1085.0,14.601,1.111,5616.0,4.327,0.957,0.14
1,57.2488518,0.2818,3.19,6.083,8.17,431.0,15.99,0.846,5642.0,4.542,0.91,-0.14
1,37.0551726,0.2109,3.19,5.439,14.59,498.0,15.99,0.846,5642.0,4.542,0.91,-0.14
1,16.33269981,0.1168,1.61,2.174,28.76,591.0,12.957,0.772,5208.0,4.563,0.796,-0.14
1,10.05550267,0.0845,0.92,2.951,54.96,694.0,12.957,0.772,5208.0,4.563,0.796,-0.14
1,9.30413878,0.0748,1.67,1.9254,27.35,583.0,14.796,0.658,4458.0,4.611,0.645,-0.16
1,4.33722007,0.05,1.63,2.4973,231.86,996.0,13.53,0.876,5390.0,4.499,0.883,0.06
1,1.653889476,0.0263,0.97,1.7242,838.03,1373.0,13.53,0.876,5390.0,4.499,0.883,0.06
1,150.8783198,0.5726,4.37,8.6797,7.56,423.0,12.443,1.737,5504.0,3.999,1.099,0.3
1,3.553831111,0.0456,1.62,3.1029,658.37,1292.0,12.722,1.081,6015.0,4.37,0.998,-0.12
1,1.6783263,0.0276,1.57,2.5123,1797.15,1659.0,12.722,1.081,6015.0,4.37,0.998,-0.12
1,5.65378163,0.0626,1.82,1.9483,256.14,1020.0,14.377,0.934,5988.0,4.507,1.021,-0.12
1,5.99185827,0.0681,2.75,1.7215,796.76,1355.0,12.239,1.695,6157.0,4.049,1.173,-0.02
1,120.0183551,0.5337,4.54,11.637,11.84,473.0,13.256,1.467,6469.0,4.253,1.406,0.44
1,14.30517579,0.1129,3.05,4.535,54.59,693.0,15.338,0.846,5741.0,4.555,0.938,-0.16
1,9.18189122,0.084,2.17,4.343,98.61,804.0,15.338,0.846,5741.0,4.555,0.938,-0.16
1,2.935362067,0.0371,3.15,1.5043,258.48,1022.0,15.622,0.823,4922.0,4.505,0.79,0.2
1,13.53953595,0.1246,2.32,4.389,320.19,1079.0,13.628,1.997,6109.0,3.985,1.406,0.2
1,22.7082375,0.1603,1.72,3.503,49.67,677.0,14.574,0.992,6170.0,4.472,1.063,-0.16
1,7.97033985,0.0755,1.81,2.6675,116.77,839.0,15.833,0.818,5774.0,4.567,0.907,-0.3
0,5.33459393,0.0482,0.79,2.642,36.55,627.0,14.853,0.533,4275.0,4.704,0.525,-0.76
1,8.49640437,0.0726,2.14,2.2128,57.43,702.0,15.888,0.709,5093.0,4.586,0.707,-0.38
1,66.1843646,0.3179,2.72,5.155,8.57,436.0,14.862,0.978,5640.0,4.447,0.977,0.14
1,2.032318856,0.0283,1.12,1.1596,247.21,1011.0,15.13,0.682,4670.0,4.635,0.761,0.06
1,3.62275506,0.0467,1.62,2.7868,683.84,1304.0,14.762,1.216,5794.0,4.282,1.032,0.14
1,2.892216772,0.034,1.31,1.3596,93.66,794.0,15.068,0.615,4229.0,4.655,0.625,-0.12
1,187.746606,0.5791,2.95,5.885,1.2,267.0,15.206,0.753,5303.0,4.55,0.734,-0.4
1,2.543063763,0.0358,1.26,2.8473,716.3,1319.0,14.736,1.029,5579.0,4.389,0.945,0.14
1,3.177414601,0.039,2.65,1.5262,233.26,997.0,14.708,0.708,5303.0,4.63,0.785,-0.38
1,2.168451063,0.0337,2.41,1.458,1389.18,1558.0,15.141,1.109,6153.0,4.382,1.077,0.02
1,37.8154157,0.2016,1.21,4.662,6.09,401.0,12.879,0.705,4856.0,4.624,0.79,0.0
1,53.5783052,0.2543,1.16,5.194,3.82,357.0,12.879,0.705,4856.0,4.624,0.79,0.0
1,33.1362861,0.1748,2.05,4.163,3.86,357.0,15.673,0.637,4245.0,4.641,0.649,0.0
1,7.72513619,0.0662,1.71,2.042,26.91,581.0,15.673,0.637,4245.0,4.641,0.649,0.0
1,10.71253475,0.0784,2.02,2.7186,13.09,485.0,15.813,0.544,4175.0,4.715,0.561,-0.46
1,32.5635249,0.19,2.05,5.418,13.63,490.0,15.48,0.859,5225.0,4.505,0.861,0.14
1,12.19140405,0.0984,2.46,1.8832,80.01,763.0,15.364,0.967,5516.0,4.399,0.856,-0.06
1,6.11784972,0.0685,1.05,3.458,509.24,1211.0,12.168,1.333,6226.0,4.247,1.143,0.02
1,3.97599629,0.0457,1.11,2.2029,181.47,936.0,14.11,0.778,5143.0,4.561,0.803,-0.06
1,7.68478504,0.0732,1.47,2.447,112.06,830.0,14.776,0.907,5344.0,4.469,0.884,0.14
0,0.990516282,0.0206,3.52,2.019,15469.83,2841.0,13.405,2.399,5975.0,3.755,1.194,-0.38
1,15.0447098,0.1152,1.51,5.823,177.24,931.0,13.037,1.525,5798.0,4.025,0.899,-0.4
1,1.118547814,0.0188,0.98,1.5534,447.97,1174.0,15.793,0.658,4496.0,4.65,0.725,0.06
1,6.42199919,0.0684,1.25,2.6192,236.21,1000.0,13.862,0.981,5985.0,4.468,1.03,-0.04
1,9.75374033,0.0892,1.87,2.348,103.3,813.0,15.158,0.899,5806.0,4.528,0.996,-0.04
1,81.3153052,0.3483,2.55,5.807,5.64,393.0,15.111,0.975,5325.0,4.39,0.852,0.12
1,51.3283527,0.2731,3.06,9.357,21.06,546.0,14.955,1.119,6119.0,4.353,1.027,-0.1
1,19.7919389,0.1473,2.58,3.787,69.48,736.0,14.09,1.039,6285.0,4.441,1.084,-0.18
1,26.8475962,0.1833,3.2,10.068,96.89,800.0,12.848,1.988,5508.0,3.897,1.136,0.1
1,62.8917493,0.2881,2.5,6.831,5.13,384.0,15.481,0.855,5052.0,4.48,0.805,0.16
1,14.87149773,0.0977,1.59,2.4076,5.51,391.0,15.673,0.524,3825.0,4.749,0.561,0.07
1,2.732767897,0.0316,1.42,1.1102,52.68,687.0,15.673,0.524,3825.0,4.749,0.561,0.07
0,119.8401019,0.4267,26.96,3.6796,1.0,255.0,14.945,0.675,4602.0,4.637,0.733,0.0
1,9.61375316,0.0897,3.27,4.654,177.26,931.0,14.283,1.11,5997.0,4.364,1.037,0.02
1,29.9685917,0.1969,1.91,6.678,40.76,644.0,14.456,1.076,6249.0,4.428,1.13,-0.04
1,33.2407985,0.1975,1.51,4.675,13.17,486.0,14.477,0.827,5382.0,4.571,0.928,0.1
0,2.97600846,0.0437,2.27,4.274,3034.68,1892.0,13.4,2.088,6208.0,3.898,1.256,-0.1
1,15.18727049,0.1183,1.94,4.509,91.56,789.0,14.724,1.005,6136.0,4.414,0.956,-0.36
1,28.6853212,0.179,2.69,6.307,21.09,547.0,15.658,0.838,5726.0,4.559,0.93,-0.18
1,0.588001053,0.0114,0.99,1.1451,473.45,1188.0,14.934,0.57,3814.0,4.687,0.576,0.24
1,85.7357202,0.3877,2.94,7.625,9.54,448.0,15.301,1.077,6096.0,4.397,1.054,-0.04
1,1.078389713,0.0196,1.98,1.3394,1817.38,1667.0,15.143,0.985,5325.0,4.384,0.857,0.14
1,5.03728033,0.0628,1.55,2.0619,720.22,1321.0,12.189,1.381,6387.0,4.271,1.306,0.2
1,3.289726319,0.0424,1.37,2.3274,367.18,1116.0,14.866,0.91,5463.0,4.492,0.937,0.16
1,7.18644594,0.0714,2.19,1.4972,129.48,860.0,14.866,0.91,5463.0,4.492,0.937,0.16
1,15.94248453,0.1194,2.62,3.4894,34.06,616.0,15.886,0.806,5376.0,4.576,0.897,-0.02
1,41.0081117,0.2144,2.64,4.376,7.72,425.0,14.708,0.708,5303.0,4.63,0.785,-0.38
1,11.55562042,0.0983,2.11,1.6758,57.75,703.0,14.816,0.85,5420.0,4.555,0.945,0.14
1,12.2885046,0.1017,3.22,2.807,164.61,913.0,14.414,1.671,5109.0,3.96,0.929,0.1
1,17.13263125,0.1242,2.31,3.0555,32.91,611.0,15.842,0.794,5477.0,4.578,0.876,-0.16
1,19.0231361,0.1374,2.04,3.431,41.5,647.0,15.198,0.954,5569.0,4.459,0.955,0.14
1,4.57948235,0.0532,1.35,3.106,276.82,1040.0,15.198,0.954,5569.0,4.459,0.955,0.14
1,1.003931703,0.0175,1.6,1.4361,962.58,1419.0,15.942,0.741,4949.0,4.552,0.715,-0.18
0,0.614083885,0.0156,2.55,0.9817,10827.22,2603.0,15.177,1.276,6521.0,4.352,1.334,0.21
1,55.8224775,0.2663,2.13,5.457,4.85,379.0,15.624,0.736,5162.0,4.611,0.817,-0.18
1,6.11010439,0.0709,0.93,2.314,378.84,1125.0,12.716,1.195,6213.0,4.387,1.27,0.36
1,4.286866229,0.0535,4.14,4.4726,517.66,1217.0,14.982,1.049,6228.0,4.441,1.107,-0.08
1,10.27380957,0.0924,1.68,3.252,96.27,799.0,14.909,0.899,5806.0,4.528,0.996,-0.04
1,13.39155154,0.1173,1.58,3.391,459.23,1180.0,10.421,2.188,6197.0,3.837,1.198,-0.32
1,5.62904396,0.0658,1.39,3.7295,1459.41,1576.0,10.421,2.188,6197.0,3.837,1.198,-0.32
1,8.2562857,0.085,1.49,2.0378,874.56,1387.0,10.421,2.188,6197.0,3.837,1.198,-0.32
1,12.33087921,0.1006,2.34,3.0664,47.99,671.0,15.886,0.806,5376.0,4.576,0.897,-0.02
1,4.421566535,0.0471,2.19,2.1229,66.94,729.0,15.18,0.697,4299.0,4.604,0.713,0.38
1,15.72585941,0.1151,2.69,3.8284,31.13,602.0,16.144,0.755,5332.0,4.597,0.824,-0.22
1,1.252753881,0.0239,2.44,2.1472,5545.35,2199.0,14.69,1.705,5907.0,4.041,1.165,0.16
1,13.36019864,0.1002,1.84,2.788,17.3,520.0,15.637,0.688,4500.0,4.638,0.768,0.28
1,76.957056,0.3436,2.09,9.551,9.81,451.0,14.353,1.041,5878.0,4.363,0.912,-0.24
1,8.84784273,0.0699,1.15,2.0572,12.48,479.0,14.911,0.552,3867.0,4.718,0.581,0.1
1,9.98970266,0.088,2.48,3.7,58.26,705.0,15.909,0.81,5265.0,4.58,0.91,0.14
1,5.63252508,0.0598,2.04,2.1448,119.75,844.0,14.353,0.804,5216.0,4.58,0.896,0.14
1,1.442592305,0.0284,2.67,2.9698,12557.23,2700.0,11.558,2.043,7216.0,3.983,1.462,-0.36
1,14.17222858,0.1146,2.39,2.6297,137.33,873.0,13.776,1.314,5845.0,4.2,0.998,-0.02
1,4.92031063,0.0566,1.18,4.046,562.99,1242.0,13.776,1.314,5845.0,4.2,0.998,-0.02
1,56.4931698,0.3259,4.43,8.704,50.79,681.0,13.524,2.046,6160.0,3.976,1.443,0.24
1,13.82142084,0.1005,2.2,3.985,23.15,560.0,14.139,0.651,4983.0,4.66,0.715,-0.44
0,2.30367952,0.0337,1.3,3.0898,866.21,1384.0,15.206,0.865,6191.0,4.546,0.961,-0.5
1,5.78387049,0.0655,2.07,1.3966,288.69,1051.0,15.049,1.012,6063.0,4.476,1.117,0.07
1,11.08507658,0.0901,2.5,1.751,46.17,665.0,15.938,0.793,5080.0,4.538,0.792,0.0
1,0.571038347,0.0126,1.65,1.1267,3069.59,1897.0,14.098,0.886,5132.0,4.457,0.82,0.16
1,8.77425786,0.0784,1.75,2.2245,83.63,771.0,13.714,0.905,5146.0,4.445,0.832,0.2
1,4.51005082,0.0511,1.74,2.1533,301.74,1063.0,14.979,1.032,5362.0,4.352,0.873,0.16
1,37.6468519,0.2466,5.37,6.344,90.85,787.0,14.288,2.652,5443.0,3.74,1.41,0.26
1,29.4557841,0.1879,2.19,3.451,30.3,598.0,14.385,0.949,6036.0,4.491,1.018,-0.16
1,12.466004437,0.1051,5.65,5.0066,152.76,897.0,14.247,1.191,6038.0,4.284,0.995,-0.16
1,2.361724472,0.0299,1.53,1.2167,170.59,922.0,15.658,0.651,4478.0,4.615,0.637,-0.22
1,34.7630543,0.1938,1.75,4.309,22.23,554.0,13.865,0.95,5670.0,4.387,0.802,-0.36
1,20.0545282,0.1512,2.63,7.173,76.97,755.0,14.881,1.209,6056.0,4.332,1.147,0.16
1,3.17059731,0.0415,1.69,1.6686,321.28,1080.0,15.353,0.843,5431.0,4.563,0.945,0.12
1,27.0142622,0.1779,2.0,5.385,49.65,677.0,13.86,1.184,5949.0,4.303,1.027,0.0
1,12.50945798,0.1065,1.54,3.479,138.54,875.0,13.86,1.184,5949.0,4.303,1.027,0.0
1,26.0203329,0.168,4.53,4.965,49.09,675.0,15.889,1.244,5624.0,4.218,0.931,0.04
1,0.769854899,0.0157,0.93,1.0243,1756.8,1650.0,13.829,0.822,5173.0,4.55,0.874,0.16
1,6.89226333,0.0732,2.13,2.4921,422.14,1156.0,14.207,1.463,5862.0,4.148,1.097,0.16
1,8.07127043,0.0753,1.53,2.393,126.94,856.0,15.553,0.853,5766.0,4.517,0.874,-0.32
1,11.01819178,0.0985,2.64,4.635,117.97,840.0,15.832,0.969,6075.0,4.486,1.048,-0.12
1,30.9505927,0.1719,1.51,5.394,7.91,428.0,14.139,0.651,4983.0,4.66,0.715,-0.44
0,3.979867514,0.0501,26.5,2.3607,446.89,1173.0,14.782,0.973,6032.0,4.485,1.055,-0.06
1,23.3593589,0.1637,2.98,5.389,51.68,684.0,15.347,1.009,6244.0,4.46,1.069,-0.2
1,9.69310837,0.0754,2.12,2.734,32.4,609.0,15.914,0.618,4818.0,4.639,0.607,-0.68
0,24.2598301,0.1576,25.42,3.897,21.13,547.0,15.962,0.805,5485.0,4.574,0.891,-0.12
0,116.5214317,0.4817,44.41,5.577,10.33,457.0,13.806,1.411,6056.0,4.179,1.096,0.0
1,0.813166357,0.0165,1.14,1.4122,1945.44,1693.0,14.113,0.887,5237.0,4.5,0.907,0.3
1,10.86062378,0.0988,2.09,2.2874,356.24,1108.0,13.957,1.496,6455.0,4.125,1.087,-0.36
1,24.08632177,0.1478,2.78,2.236,14.78,500.0,15.464,0.768,4973.0,4.537,0.741,-0.08
0,17.40208965,0.1129,16.37,3.745,7.49,422.0,15.245,0.615,4098.0,4.662,0.634,0.08
1,37.9456138,0.2181,2.79,4.093,16.61,515.0,15.939,0.865,5861.0,4.546,0.957,-0.2
0,1.141877248,0.0212,88.62,4.33931,5358.79,2184.0,13.418,1.368,6158.0,4.152,0.969,-0.38
0,5.77675928,0.0575,32.77,6.789,195.79,954.0,14.572,0.875,5544.0,4.435,0.761,-0.4
1,24.1738244,0.1589,2.21,3.056,29.69,595.0,15.056,0.968,5468.0,4.427,0.913,0.14
1,5.186737262,0.0559,2.4,0.8023,129.37,860.0,14.988,0.777,5230.0,4.594,0.873,0.0
1,1.217000383,0.0201,1.58,1.3285,707.61,1314.0,15.975,0.757,4859.0,4.545,0.734,-0.02
1,13.6823798,0.1156,1.43,4.153,97.74,802.0,14.5,1.026,6102.0,4.457,1.099,0.0
1,8.79618433,0.0872,1.77,3.3781,183.26,938.0,15.159,1.046,6142.0,4.456,1.143,0.07
1,16.85592593,0.1082,1.7,2.309,6.52,408.0,15.661,0.587,3967.0,4.674,0.593,0.06
1,14.36270451,0.1239,2.31,4.564,167.88,918.0,14.612,1.216,6643.0,4.357,1.235,-0.1
1,69.8956789,0.32,3.04,5.276,8.99,442.0,14.552,1.104,5390.0,4.303,0.893,0.2
1,6.24667547,0.0709,14.93,11.261,3095.83,1902.0,12.495,6.221,4604.0,2.936,1.218,0.3
1,2.344512589,0.0345,0.97,1.4116,1106.25,1471.0,12.589,1.132,5821.0,4.328,0.995,0.04
1,5.766165573,0.0629,2.27,3.8314,426.48,1159.0,14.247,1.191,6038.0,4.284,0.995,-0.16
1,18.3027235,0.1343,2.72,8.262,156.71,902.0,14.31,1.839,5528.0,3.892,0.962,-0.3
1,2.888904439,0.0371,1.68,1.6043,215.06,976.0,15.195,0.759,4895.0,4.589,0.817,0.16
1,17.14648756,0.1291,3.64,4.2354,102.24,811.0,14.941,1.412,5559.0,4.127,0.974,0.14
1,16.09227518,0.1117,0.98,2.1072,15.15,503.0,12.485,0.67,4657.0,4.641,0.748,0.02
1,62.7843981,0.3194,2.28,4.81,18.7,530.0,13.358,1.26,6053.0,4.279,1.098,0.06
1,91.500873,0.3648,1.82,4.842,2.18,310.0,14.447,0.706,5051.0,4.628,0.786,-0.24
1,44.2993483,0.2348,2.68,4.298,10.85,463.0,15.115,0.915,5316.0,4.459,0.878,0.16
1,3.13877646,0.037,0.97,1.6663,257.32,1022.0,14.364,0.722,5242.0,4.556,0.684,-0.54
1,35.9682692,0.2269,2.95,2.839,48.68,674.0,13.848,1.529,5883.0,4.149,1.205,0.2
1,25.3690868,0.18,1.67,4.746,76.9,755.0,12.476,1.406,6126.0,4.224,1.212,0.14
1,6.89213244,0.0771,1.35,1.725,454.45,1177.0,12.618,1.446,6164.0,4.227,1.286,0.38
1,42.3006282,0.2415,2.54,4.372,22.94,558.0,14.766,1.129,5852.0,4.353,1.048,0.14
0,0.838597429,0.0188,44.67,1.68668,6353.25,2278.0,14.784,1.236,6366.0,4.352,1.257,0.16
1,55.1866213,0.2919,2.47,9.133,24.56,568.0,13.573,1.267,6178.0,4.269,1.085,-0.04
0,1.728528176,0.0326,5.07,3.682,12977.86,2720.0,12.99,3.279,6153.0,3.597,1.55,-0.12
1,14.97436238,0.1102,1.28,2.4461,37.53,631.0,13.747,0.8,5311.0,4.532,0.796,-0.18
1,3.97076603,0.0443,1.6,1.814,198.43,958.0,15.443,0.778,5178.0,4.521,0.732,-0.26
1,2.352273912,0.0325,1.29,1.7389,255.03,1019.0,15.848,0.748,4816.0,4.608,0.836,0.24
0,22.0425953,0.1515,28.78,61.2018,78.85,760.0,12.999,1.26,5974.0,4.216,0.953,-0.24
1,23.34036251,0.1467,2.21,2.054,30.94,601.0,15.23,0.892,5530.0,4.425,0.773,-0.34
1,15.03366411,0.1182,1.7,3.272,47.32,669.0,14.837,0.891,5523.0,4.526,0.972,0.16
1,106.247882,0.4301,2.01,13.78,4.75,377.0,14.552,0.972,5679.0,4.435,0.938,0.0
1,8.508333104,0.0806,2.6,3.4559,161.66,909.0,14.176,1.03,5767.0,4.396,0.963,0.0
1,12.94123564,0.1082,1.7,4.636,94.29,795.0,15.012,0.938,6119.0,4.497,1.01,-0.26
1,5.349791,0.0635,1.29,4.279,422.79,1156.0,13.386,1.183,6074.0,4.368,1.197,0.3
1,5.26211833,0.0585,1.95,3.244,436.61,1166.0,14.623,1.309,5587.0,4.188,0.963,0.14
1,12.1628195,0.1023,3.14,2.3161,142.77,882.0,14.623,1.309,5587.0,4.188,0.963,0.14
1,23.5541012,0.2134,2.33,7.3,859.63,1381.0,11.98,2.286,9565.0,4.088,2.335,0.07
1,41.6977582,0.233,2.26,5.513,13.45,488.0,15.265,0.87,5730.0,4.545,0.968,-0.06
1,4.79029482,0.0546,1.01,2.7219,183.02,938.0,14.102,0.843,5412.0,4.562,0.945,0.14
1,38.6715843,0.2079,2.45,5.532,15.03,502.0,14.94,0.913,5432.0,4.42,0.801,-0.16
1,8.32651854,0.0812,1.8,5.483,182.69,938.0,15.06,1.0,6057.0,4.45,1.024,-0.1
1,5.53533152,0.0601,1.75,2.793,292.33,1054.0,14.514,1.1,5588.0,4.331,0.946,0.14
1,16.7261969,0.1257,1.56,2.708,66.83,729.0,14.514,1.1,5588.0,4.331,0.946,0.14
1,21.58752788,0.1516,2.18,4.4968,73.42,747.0,14.247,1.191,6038.0,4.284,0.995,-0.16
1,3.757294695,0.0435,1.23,0.9269,139.89,877.0,14.099,0.716,4901.0,4.618,0.807,0.04
1,3.2828024,0.0436,1.79,3.2532,1093.39,1467.0,14.686,1.515,5640.0,4.087,1.024,0.14
1,4.64495172,0.055,1.38,3.366,504.23,1209.0,14.338,1.129,6047.0,4.343,1.021,-0.08
1,16.48686712,0.1337,27.45,1.431,78.99,760.0,15.315,1.071,6090.0,4.447,1.173,0.21
1,2.685054445,0.0346,1.46,1.0473,395.08,1137.0,14.077,0.829,5266.0,4.484,0.765,-0.18
1,16.8600805,0.1246,1.71,5.557,80.9,765.0,14.989,0.973,6205.0,4.419,0.906,-0.58
1,1.54320541,0.0257,1.23,2.5779,2636.85,1827.0,13.38,1.282,5866.0,4.2,0.95,-0.16
1,49.5004725,0.2441,2.49,5.772,6.2,402.0,15.565,0.828,4954.0,4.5,0.791,0.18
1,6.47539108,0.0629,1.92,2.7048,93.41,793.0,15.565,0.828,4954.0,4.5,0.791,0.18
1,16.85825609,0.1191,2.51,2.0728,26.05,576.0,15.565,0.828,4954.0,4.5,0.791,0.18
0,3.132604547,0.043,48.73,3.6337,1028.81,1444.0,13.499,1.181,6248.0,4.328,1.078,-0.06
1,2.949029106,0.0369,1.48,2.0311,263.92,1027.0,15.333,0.807,4983.0,4.512,0.771,0.06
1,37.8658964,0.2221,2.01,4.782,20.61,543.0,14.5,1.017,5757.0,4.431,1.016,0.14
1,8.30865307,0.0747,2.42,3.2747,73.53,747.0,14.817,0.849,5022.0,4.485,0.804,0.18
1,11.93205399,0.1079,1.83,6.205,158.22,905.0,13.353,1.391,5711.0,4.221,1.173,0.48
1,7.54235832,0.0794,1.59,4.73,292.19,1054.0,13.353,1.391,5711.0,4.221,1.173,0.48
1,5.02818253,0.0579,2.03,3.526,620.0,1272.0,14.686,1.515,5640.0,4.087,1.024,0.14
1,1.897828815,0.0302,1.73,2.7114,2278.95,1761.0,14.686,1.515,5640.0,4.087,1.024,0.14
1,10.62788695,0.0961,1.87,4.576,136.34,872.0,15.401,1.014,6082.0,4.445,1.041,-0.08
1,1.104462494,0.0188,1.6,1.0458,898.79,1397.0,15.277,0.753,5002.0,4.543,0.723,-0.18
1,4.89336495,0.0621,1.6,3.485,842.45,1374.0,13.827,1.347,6688.0,4.304,1.336,0.07
1,11.17392077,0.0981,1.64,3.307,94.84,796.0,15.356,0.914,5911.0,4.519,1.006,-0.1
1,31.0325991,0.1964,2.64,3.476,23.41,561.0,15.728,0.931,5841.0,4.52,1.047,0.07
0,0.512407185,0.0104,1.03,1.0579,583.45,1255.0,14.78,0.563,3862.0,4.69,0.566,0.08
0,4.150297119,0.0486,3.03,1.2058,218.44,981.0,14.854,0.858,5290.0,4.519,0.887,0.14
1,5.89661966,0.0614,1.28,3.154,237.1,1000.0,14.622,1.087,5392.0,4.314,0.888,0.18
1,33.4178173,0.1899,3.13,4.645,9.56,448.0,15.824,0.744,5136.0,4.607,0.827,-0.12
1,2.053341891,0.0324,1.44,2.596,2154.14,1737.0,12.217,1.358,6084.0,4.204,1.076,-0.06
1,56.7769831,0.3002,3.21,6.864,13.74,491.0,15.273,1.012,6063.0,4.476,1.117,0.07
1,18.78429232,0.1198,2.14,3.1136,8.3,433.0,15.561,0.641,4243.0,4.637,0.651,0.02
1,3.61460279,0.0487,1.14,3.227,776.7,1347.0,13.353,1.391,5711.0,4.221,1.173,0.48
1,13.15140223,0.1187,1.87,5.439,243.84,1008.0,12.071,1.636,6154.0,4.12,1.287,0.14
1,18.5084526,0.1383,29.33,6.596,51.32,683.0,15.253,0.938,5942.0,4.506,1.028,-0.06
0,7.47763833,0.0744,2.05,2.5693,776.56,1346.0,11.539,1.953,5957.0,3.849,0.983,-0.62
1,42.1918331,0.2315,2.35,7.083,18.08,526.0,15.06,1.08,5520.0,4.339,0.928,0.16
1,3.73090026,0.0473,1.48,2.9095,383.51,1128.0,14.966,0.95,5709.0,4.489,1.014,0.14
1,2.787874175,0.0382,2.33,2.0348,993.06,1432.0,14.435,1.727,4827.0,3.942,0.952,0.56
1,37.9962369,0.221,2.39,6.7751,34.55,618.0,14.247,1.191,6038.0,4.284,0.995,-0.16
1,17.23232894,0.1312,2.79,4.5568,105.47,817.0,14.061,1.216,6086.0,4.274,1.013,-0.16
1,28.5057217,0.1793,2.55,6.324,22.43,555.0,15.778,0.87,5712.0,4.534,0.944,-0.1
1,53.5991459,0.2863,2.49,6.811,18.54,529.0,14.953,1.032,6319.0,4.447,1.084,-0.22
1,16.4581861,0.1244,1.82,1.9637,40.61,644.0,14.64,0.884,5475.0,4.521,0.946,0.14
1,0.693842661,0.0148,0.83,1.6197,5182.78,2161.0,12.953,1.196,5457.0,4.239,0.903,0.14
1,83.4887405,0.3779,2.95,6.21,6.76,411.0,15.375,0.94,5910.0,4.505,1.032,-0.02
1,34.0607677,0.2079,2.96,2.471,22.32,554.0,15.375,0.94,5910.0,4.505,1.032,-0.02
1,31.5888979,0.197,2.59,3.438,51.02,682.0,14.143,1.367,5866.0,4.175,1.02,0.0
1,59.9809868,0.3108,2.81,7.588,24.58,568.0,13.66,1.383,6103.0,4.202,1.109,0.02
1,25.7457957,0.1768,1.73,7.073,75.97,753.0,13.66,1.383,6103.0,4.202,1.109,0.02
1,11.92979348,0.1028,2.43,6.152,83.04,770.0,15.844,0.921,5831.0,4.517,1.016,0.0
1,4.3394569,0.0497,2.11,2.3652,300.07,1061.0,14.822,1.013,5330.0,4.366,0.869,0.18
1,2.852348262,0.0305,1.66,0.7051,34.95,621.0,15.959,0.433,3731.0,4.83,0.463,-0.28
1,65.6480892,0.3197,3.93,5.746,13.04,485.0,14.872,1.246,5565.0,4.251,1.008,0.32
0,102.653705,0.4703,39.16,53.5887,23.66,562.0,12.678,1.698,6711.0,4.097,1.32,-0.24
1,14.83340944,0.1134,2.54,3.927,54.74,694.0,15.707,0.904,5570.0,4.471,0.882,-0.08
0,0.987338654,0.0203,0.98,2.591,11973.87,2669.0,11.511,1.896,6258.0,3.939,1.14,-0.3
1,101.1323475,0.4137,3.87,4.366,4.91,380.0,15.331,1.016,5492.0,4.389,0.921,0.16
0,1.811460943,0.028,2.83,5.065,1224.37,1508.0,14.674,1.008,5700.0,4.382,0.894,-0.12
1,16.07673148,0.1281,2.14,2.205,64.75,724.0,15.306,0.971,5957.0,4.498,1.083,0.07
1,18.87058705,0.1401,2.67,3.4701,56.97,701.0,14.562,0.949,6103.0,4.496,1.028,-0.2
1,22.1334224,0.1416,1.76,2.049,15.65,507.0,15.571,0.702,5165.0,4.633,0.782,-0.32
1,17.1369408,0.135,2.05,6.416,85.15,775.0,15.004,1.077,6218.0,4.421,1.114,-0.04
1,26.6951944,0.1757,1.4,4.576,58.81,706.0,14.061,1.216,6086.0,4.274,1.013,-0.16
1,7.72085047,0.0761,2.53,1.8264,257.14,1021.0,13.516,1.177,5887.0,4.29,0.985,-0.06
1,6.312508525,0.0561,2.0,2.7455,25.94,575.0,14.735,0.571,4090.0,4.696,0.591,-0.18
1,4.19577385,0.0488,3.02,2.1557,283.78,1047.0,15.168,1.005,5229.0,4.378,0.878,0.32
1,7.1329472,0.0719,1.64,4.368,349.21,1102.0,13.959,1.307,5862.0,4.194,0.973,-0.1
1,8.91901228,0.0835,1.84,4.141,258.92,1023.0,13.959,1.307,5862.0,4.194,0.973,-0.1
1,4.5620407,0.0592,2.82,2.8521,1306.97,1533.0,13.052,2.506,5343.0,3.764,1.33,0.08
0,2.392630668,0.0345,1.33,1.3705,955.41,1418.0,13.482,1.091,5716.0,4.343,0.955,0.04
1,17.6700291,0.1348,2.89,6.693,86.37,778.0,14.874,1.247,5795.0,4.265,1.042,0.16
1,108.593113,0.4126,1.68,7.989,4.64,374.0,14.033,0.921,5678.0,4.409,0.794,-0.4
